comment,replies,date,user_name
"IMHO Mike gets the GOAT, Unstoppable in his prime ! In almost all of his fights he made pro fighters with shit loads of experience look like nobodies off the street !",[],2019-03-19T16:27:44Z,@KenHMladin
0:55 what was the background music called?,['gangstas  paradise by coolio'],2019-03-18T08:58:00Z,@tyrushawk2219
This editing is not human,[],2019-03-18T00:23:39Z,@alwaysincentivestrumpethic6689
That ain’t no human.,[],2019-03-17T21:39:08Z,@angus5534
6:46 make me really see and feel the power in those punches I wouldn't fight that nigga in a million years,[],2019-03-17T19:50:10Z,@MartialMastirMob
"Fuck don lemon, fuck robin givens, they fucked him over..what a bunch of assholes.. mike is best heavyweight of all time over Ali in my opinion",[],2019-03-17T16:17:53Z,@conradbarrett6
Imagine if he had only 5 ounce ufc gloves on,[],2019-03-17T16:01:48Z,@conradbarrett6
The true heavyweight champion of the world iron Mike tyson,[],2019-03-17T12:25:17Z,@orangecrayon1617
The background music makes it sound menacing in certain parts😂😂 to all you mf’s that got in the ring with Tyson you got my god damn respect,[],2019-03-17T03:53:23Z,
everything mike and cuss built up robin and king tore down,[],2019-03-16T19:07:23Z,@mikeperry7335
"Great mike, thank you wid all my heart",[],2019-03-15T18:55:37Z,@Immi_grantmentality
Trump 'brilliantI never expected that 😂😂😂,[],2019-03-14T11:03:05Z,@the90skidk22
Ive said it once and ill say it again. I love ur editing!!!!,[],2019-03-14T08:43:46Z,@toomuchbounce2072
6:47 Napoleon dynamite was at a Mike Tyson match,[],2019-03-14T03:35:05Z,@WilbursWeiner
"Robin Givens? Really?! What was she good at? ""Acting""? What a conniving bitch. She ruined Mike Tyson.",[],2019-03-13T13:04:37Z,@kenhasibar2624
Pacman next.,[],2019-03-13T11:39:50Z,@shite301
If you can cope one punch of mike tyson..then you can handle 200 kgs of a stone falling to your head..,[],2019-03-13T07:33:13Z,@tridungsydney6618
This guy is best!,[],2019-03-12T23:01:35Z,@罗元
"Mike Tyson, hardest hitting and intimidating fighter ever but 




My guy can’t go to the right corner after he gets a knock down for his LIFE",[],2019-03-12T20:15:13Z,@jamesstack9777
"“What will people remeber about mike Tyson 50 years from now”

- “ I don’t know the most destructive and ferocious fighting machine that god ever created” 
-Mike Tyson
That sent goosebumps throughout my whole body and I’m pumped up 
Now I wanna fight lol","[""I'll remember him as a overrated media creation that could not beat the 3 best fighters of his era"", 'Phil lictrea go fuck yourself you clearly know nothing about boxing. Go watch gayweather. Fool.', ""phil licitra I'd bet my life you wouldn't say that shit within a 1000 mile radius of him"", '@@humanforfreedom9583 lol', '@@SuperPhilly5 and ill remember you as....who the fuck are you again?']",2019-03-12T12:52:59Z,@Gimmo2197
"So very sad that a boxer as great as Mike Tyson got destroyed by the people who were closest to him and there to protect his interest. :( This video changed everything that I had thought who Mike Tyson was, it is so sad that Constantine ""Cus"" D'Amato did not live till Mike was finished fighting, he would have been known today as the greatest fighter of all time.",[],2019-03-12T03:38:32Z,@reb363
Amazing video guys!!👊🏾💯,[],2019-03-11T22:59:50Z,@M.P12880
What song did he walk into ?,[],2019-03-11T19:41:50Z,@drewwilder4412
My jaw was hurting whilst watching this,[],2019-03-11T13:38:28Z,@aunshah2178
At age 19 he was already a grown Man tho,[],2019-03-11T11:39:28Z,@estiveneeddwice8940
The King of Boxing imo,[],2019-03-11T10:51:17Z,@Cubby9999
Don King was a damn cancer,[],2019-03-11T00:24:57Z,@zaheersarang6466
Iron mike? Nah he was a fucking meteor shower with the ferocity and speed of those punches,[],2019-03-11T00:06:37Z,@zaheersarang6466
"Hey Mr.Stallone can we please see Iron Mike Tyson in the next Expendables movie,the guy is a true Legend and deserves a break ?",[],2019-03-10T20:21:38Z,@ellie7235
"Damn he was 3 and 0 and was fighthing a really legit looking fighter, nowadays stars fight bums for atleast 20 fights so they would have good records.",[],2019-03-09T10:16:42Z,@mollyjaucian8904
If D'amato lived 5 more years Tyson woulda never lost and labeled the GOAT. Don King and Robin Givens can rot in hell,[],2019-03-09T05:18:02Z,@slickrick5422
U emotional,[],2019-03-08T20:49:15Z,@charlievarrickthesecond7707
Love the brad Pitt edit symbolising getting hit by Tyson.,[],2019-03-08T09:25:05Z,@antoniologman2892
Damn great video! I’m pumped right now lol,[],2019-03-08T08:10:25Z,@k45207
Bruce Lee would have killed Iron Mike in MMA,[],2019-03-08T05:13:40Z,@jhanczaryk5766
Do baker mayfield,[],2019-03-08T03:24:00Z,@jacecarne7508
13:02 He genuinely did look confused.,[],2019-03-07T21:58:30Z,@swissconty9808
"“Boom! Perfect timing “ indeed it was champ
At 4:21",[],2019-03-07T15:59:59Z,@Gimmo2197
Mike can thank don king for loosing his money.  Why isnt king dead yet.  I hope if king has any girl grandkids they get breast cancer.,[],2019-03-07T13:32:45Z,@Dsm4g631Evo
"No one will probably answer this but you're a saint if you do, how can I find that heavenly song close to the beginning. It starts at 0:53",['Gangster Paradise'],2019-03-06T22:57:51Z,@stevencrespo786
How many times you think Charles Bennett watched Mike Tyson,[],2019-03-06T16:20:39Z,@khristopherbryson8722
The secret is I'm just giving everyone else what everyone has given me treat others how you want to be treated remember that Mike is also a very loving and compassionate man remember that thing all true warriors have hearts,[],2019-03-06T16:17:42Z,@khristopherbryson8722
That's the one thing what is it mr. Tyson how do I have to feel how do I have to thank get that power I'll show you it's very tragic listen to my story,[],2019-03-06T16:13:27Z,@khristopherbryson8722
Mike Tyson could be the greatest trainer of all time,[],2019-03-06T16:12:48Z,@khristopherbryson8722
tyson was the best fighter in his prime ever..bang out of order what king and Givens did to him. i hate seeing the douglas fight,[],2019-03-06T14:09:54Z,@terrydabill283
The best💪,[],2019-03-05T02:01:14Z,@marksanchez6580
Mike Tyson a God of men. The GOAT,[],2019-03-03T23:38:45Z,@Lukamusic81
"Everyone knows the song in the background at the beginning,but I've forgotten the name can someone lemme know wat is called?",[],2019-03-02T09:55:04Z,@murtazam4828
Awesome video 🥊👊🏾,[],2019-03-02T00:59:46Z,@antdawggdawgg
"ANYONE  who stepped in the ring after the first seven 1st round knockout fights had balls so big, I'm surprised that they could even walk. ANYONE stepping within 5 feet of him after his 10th straight win by knockout was certifiably insane. He's a vicious, robotic punching machine. Made of IRON. He reminds me of a friend of mine, Tim, whose father owned Duke's Golden Ox, in Dayton, Ohio, where EVERY Heavyweight Champion had their pictures on the wall arm wrestling Duke. Tim ""Rambo"" Pearson R.I.P., is THE ONLY  man I ever saw the police ASK PERMISSION to arrest him. And other stories about his legend. If Mike Tyson ever reads this, I bet he could tell you about Tim. Duke was one of, if not, the biggest sponsor of Golden Gloves at the Dayton Gym. What a legendary crew. Tim Pearsons' life story makes Rambo look like a childrens after school special",[],2019-03-01T07:34:11Z,@darkeidholorimeevilgeniusp867
Burt sugar said. Mike was the best to ever enter the ring I agree,[],2019-02-26T19:59:34Z,@richardpainter8074
"Tyson was an animal, a freak and nothing could have stopped him. His world around him started to break down which made it's way to him finally breaking him down.",[],2019-02-25T22:53:19Z,@robroblox8844
"shit ass video, needed more time on larry homes fight and mikes first professional fight, also more of ali's influence and tysons revenge fight",[],2019-02-25T14:55:37Z,@yomega8336
"So he won against Douglas lol, never actually knew that. He got a 12 count not a 10.","[""its a ref's count.""]",2019-02-25T03:44:31Z,@Texasguy316
He was robbed that fight against buster,[],2019-02-24T22:42:49Z,@keenanwalker6597
"Women always weaken a strong man. Only God can provide a prudent wife, till then better to go with out.",[],2019-02-24T21:41:31Z,@ag7dragonfly
i feel so bad for mike tyson. treated like an animal. talked about like a crazy person and a weapon.,[],2019-02-24T20:04:05Z,@cstinybaby
Such a beast,[],2019-02-24T15:43:49Z,@keenanwalker6597
The LEFT HOOK,[],2019-02-24T14:50:19Z,@Kingoftheimmigrants4646
Tyson greatest weapon wasn’t the right hand but the WICKED LEFT HOOK...   every ko started with the LEFT HOOK,[],2019-02-24T14:47:38Z,@Kingoftheimmigrants4646
When Tyson kissed Jacobs instead of me thinking “he’s gay” it warmed my heart. I just wanna see him happy,[],2019-02-23T15:26:22Z,@blacksheep9278
I wish Tyson bit off hollyfield’s ears for being a dirty boxer,['Man there are a lot of dirty boxers and Nobody needs to get their ear bitten off \nAll we need is the referee to make the guys Fight by the rules'],2019-02-23T06:41:38Z,@tochamay1701
Mustamante was a a good  coach. Fck that peace of shit of don king.,[],2019-02-22T21:52:17Z,@wernercordero
4:20 *BOOM PERFECT THYMIN*,[],2019-02-22T02:21:17Z,@arroz154
Mike Iron Tyson The Greatest Of All Time!,"['bullshit', '@@SuperPhilly5 no you talking BS Mike Tyson will always be the greatest heavy weight of all time']",2019-02-21T23:42:38Z,@tyreepowell5835
Mike was the ® apex predator.,[],2019-02-21T01:15:33Z,@zlatyan
This is like one of my favorite videos on YouTube. I’ve watched it at least 4 times. This and the one on MJ.,[],2019-02-20T19:27:43Z,@EternityMTC
"Don king and Donald trump, Imagine that...",[],2019-02-20T19:20:55Z,@EternityMTC
"This guy in his prime was the scariest fuck I have ever seen in my life. I grew up watching all of his fights. It was always predictable. 1 or 2cnd round.. Bye Bye !. When Tyson was younger (20-22), he was a little heavier and possibly one of the most amazing specimens to have ever entered the ring. Just a power house.",[],2019-02-20T19:11:26Z,@100chuckjones
"Never liked Tyson as a person. never like Cassius Clay as a person.  Think of why.  I DO like class acts such as Rocky Marciano, Joe Louis, Joe Frazier, and Ken Norton. they had talent, and didn't walk around with a big mouf' and chip on their shoulders 24/7.","[""Oh, and Larry Holmes was very underrated as a pro pugilist. He was partially correct in his assessment of whites being racist towards him...i.e, Jerry Cooney.(sp).  When will this ridiculous racial shit get buried ??? i know when....when the very last demoNcrat deep state pinko control-freak, big-brother, feminazi, bleeding-heart libtard snowflake MELTS. The biggest fear for a DemoNtrat: White and Black unity. THEND. TrUmP 2020. THere's your shot...keep america great. KAG. 2-19-2019."", 'its MUHAMMAD Ali dont say Cassius clay.']",2019-02-20T04:02:34Z,@anakinwildstar8759
"tyson got what he deserved when Don Queen ripped him off all those millions..why..?...you people are rooting for a convicted rapist, and an all-around asshole racist.    '''''if'''' Klitzschko raped a woman, and called reporters ""black bitch, fuck you , you can't hold my jock, black boy, you can't last 1 minute in my world...!.."""""""".....we all know what the media bosses would do to klitzschko's REP.     I just can't root for a prick.  This will be my last 'tyson' video, as well. lol. i'd rather watch a class act like Rocky Marciano or Joe Frazier.",[],2019-02-20T04:00:16Z,@anakinwildstar8759
The power in Mike punches was Ridiculous 😨,[],2019-02-19T15:15:59Z,@flameyajohnson7933
People paid a ton of money to watch iron ko dudes in 30 seconds lmao tyson the goat,[],2019-02-18T09:28:19Z,@arte9858
whats that movie at 18:00,[],2019-02-17T05:20:16Z,@nickcrawford9944
*Feel The ⚡️All The TrueGreats Have It* *16:20*,[],2019-02-16T20:54:50Z,@premesupreme713
"good job getting sponsors man, you guys hella desereve it",[],2019-02-16T07:39:20Z,@jamesbedichek6106
Prime tyson was the ultimate beast the GOAT under kevin Rooney he was the best ever till don king and Robin givens got their claws into him mike will always be remembered for the fighter he was here 20 years old world champion cus and jim Jacobs dying mike had nowhere to turn king made his move and the rest is history,[],2019-02-14T13:52:03Z,@swanseagunner2046
That’s one Big ass booty,[],2019-02-14T00:14:15Z,@AntwainStfleur-ed1fz
Pre married and pre don king tyson was the best.,[],2019-02-13T13:23:35Z,@taguro3164
Can some one please tell me the name of this song 0:55,[],2019-02-13T01:18:54Z,@firebombzach3781
Joseph Vincent is brilliant,[],2019-02-13T00:39:09Z,@brandonsimpson1617
If he didnt lose cust d'amato he would've never lost a game. His career crumbled down when he died,[],2019-02-12T21:27:06Z,@Jacobhutt72
Why we dont have a  real iron mike  movie 🎥 now,[],2019-02-12T18:17:17Z,@HaAuntidofficial
I loved to see him doing very well on the Joe Rogan Podcast,['Mike Tyson has his own podcast. hotboxin with Mike'],2019-02-12T00:29:37Z,@Zeustra
"ANY video with 2 consecutive ads, and then sort of a built in ad at the beginning of the video deserves a dislike.",[],2019-02-11T06:35:50Z,@bryanbrown8870
That Tyson was a monster in that ring,[],2019-02-11T04:01:02Z,@derekdaniels9906
4:32 DMT,[],2019-02-10T03:50:39Z,@loveuandrew897
Damn mike was great if it wasn't for greedy oppressive white people. Oh wait they helped him it was the other way round. The biggest danger to successful black people is unsuccessful black peopled.,[],2019-02-09T23:54:22Z,@imback9818
As always women problems ruin careers,[],2019-02-09T16:04:54Z,@vitalgodxd4569
"Bruh what if ali, Mayweather, and Tyson combined into one person","[""Ali's speed, Mayweather's defense, and Tyson's power and accuracy😤😤""]",2019-02-09T04:31:46Z,@dylancosme8285
Don king you fuckin dog,[],2019-02-08T20:58:35Z,@babarkhan5802
Didn’t he demand for his car back like the next day from the guy he told to keep it?,[],2019-02-08T20:55:10Z,@OpsFreeze
A misunderstood brawler.,[],2019-02-08T06:15:47Z,@dustmart84
